DATAFLOW,LAST UPDATE,freq,nace_r2,s_adj,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2008-Q2,2227.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2008-Q3,2253.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2008-Q4,2297.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2009-Q1,1991.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2009-Q2,1997.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2009-Q3,1970.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2009-Q4,1992.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2010-Q1,1988.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2010-Q2,2006.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2010-Q3,2077.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2010-Q4,2044.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2011-Q1,2013.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2011-Q2,2057.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2011-Q3,2045.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2011-Q4,2056.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2012-Q1,2034.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2012-Q2,1962.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2012-Q3,2027.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2012-Q4,2018.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2013-Q1,2032.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2013-Q2,2071.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2013-Q3,2073.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2013-Q4,2009.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2014-Q1,1989.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2014-Q2,2045.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2014-Q3,2034.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2014-Q4,2029.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2015-Q1,2094.8,,
